CID,POSTALCODE,LOTSIZEACRES,YEARBUILT,BEDS,BATHS,SALESPRICE,SALEDATE,LOANAMOUNT,LENDERTYPE,LOANTYPE,PROPERTYTYPE,ESTIMATEDVALUE,ESTIMATIONDATE,CONFIDENCESCORE
060005312801,92405,0.172,1936,2,1.00,45000,20240706,12000,Private Party (individual),Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,95000,20240706,12000,Private Party (individual),Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,220000,20240706,12000,Private Party (individual),Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,422000,20240706,216015,Other (company or corporation),FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,22000,20240706,216015,Other (company or corporation),FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,148406,20240706,216015,Other (company or corporation),FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,105000,20240706,216015,Other (company or corporation),FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,45000,20240706,216015,Other (company or corporation),FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,95000,20240706,216015,Other (company or corporation),FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,220000,20240706,216015,Other (company or corporation),FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,422000,20240706,71250,Bank,Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,22000,20240706,71250,Bank,Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,148406,20240706,71250,Bank,Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,105000,20240706,71250,Bank,Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,45000,20240706,71250,Bank,Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,95000,20240706,71250,Bank,Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,220000,20240706,71250,Bank,Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,422000,20240706,225000,Mortgage company,Balloon,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,22000,20240706,225000,Mortgage company,Balloon,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,148406,20240706,225000,Mortgage company,Balloon,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,105000,20240706,225000,Mortgage company,Balloon,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,45000,20240706,225000,Mortgage company,Balloon,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,95000,20240706,225000,Mortgage company,Balloon,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,220000,20240706,225000,Mortgage company,Balloon,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,422000,20240706,103377,Mortgage company,FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,22000,20240706,103377,Mortgage company,FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,148406,20240706,103377,Mortgage company,FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,105000,20240706,103377,Mortgage company,FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,45000,20240706,103377,Mortgage company,FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,95000,20240706,103377,Mortgage company,FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,220000,20240706,103377,Mortgage company,FHA,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,422000,20240706,3150,"Government (FHA, VA, etc.) - used when the actual Lender servicing the loan on behalf of the government agency cannot be determined. If the Lending institution can be determined then the Lender Code will reflect the institution.",Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,22000,20240706,3150,"Government (FHA, VA, etc.) - used when the actual Lender servicing the loan on behalf of the government agency cannot be determined. If the Lending institution can be determined then the Lender Code will reflect the institution.",Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,148406,20240706,3150,"Government (FHA, VA, etc.) - used when the actual Lender servicing the loan on behalf of the government agency cannot be determined. If the Lending institution can be determined then the Lender Code will reflect the institution.",Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,105000,20240706,3150,"Government (FHA, VA, etc.) - used when the actual Lender servicing the loan on behalf of the government agency cannot be determined. If the Lending institution can be determined then the Lender Code will reflect the institution.",Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,45000,20240706,3150,"Government (FHA, VA, etc.) - used when the actual Lender servicing the loan on behalf of the government agency cannot be determined. If the Lending institution can be determined then the Lender Code will reflect the institution.",Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,95000,20240706,3150,"Government (FHA, VA, etc.) - used when the actual Lender servicing the loan on behalf of the government agency cannot be determined. If the Lending institution can be determined then the Lender Code will reflect the institution.",Unknown,Residential,503585,20250601,95
060005312801,92405,0.172,1936,2,1.00,220000,20240706,3150,"Government (FHA, VA, etc.) - used when the actual Lender servicing the loan on behalf of the government agency cannot be determined. If the Lending institution can be determined then the Lender Code will reflect the institution.",Unknown,Residential,503585,20250601,95
170005695974,60076,0.141,1954,2,1.00,91333,20240409,179500,Mortgage company,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,179500,Mortgage company,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,179500,Mortgage company,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,179500,Mortgage company,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,190000,Bank,Stand Alone First,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,190000,Bank,Stand Alone First,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,190000,Bank,Stand Alone First,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,190000,Bank,Stand Alone First,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,268000,Bank,Negative Amortization,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,268000,Bank,Negative Amortization,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,268000,Bank,Negative Amortization,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,268000,Bank,Negative Amortization,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,162261,Other (company or corporation),Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,162261,Other (company or corporation),Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,162261,Other (company or corporation),Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,162261,Other (company or corporation),Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,12000,Bank,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,12000,Bank,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,12000,Bank,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,12000,Bank,Unknown,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,139740,Other (company or corporation),VA,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,139740,Other (company or corporation),VA,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,139740,Other (company or corporation),VA,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,139740,Other (company or corporation),VA,Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,85000,Lending institution,Credit Line (Revolving),Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,85000,Lending institution,Credit Line (Revolving),Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,85000,Lending institution,Credit Line (Revolving),Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,85000,Lending institution,Credit Line (Revolving),Residential Lease,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,179500,Mortgage company,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,179500,Mortgage company,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,179500,Mortgage company,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,179500,Mortgage company,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,190000,Bank,Stand Alone First,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,190000,Bank,Stand Alone First,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,190000,Bank,Stand Alone First,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,190000,Bank,Stand Alone First,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,268000,Bank,Negative Amortization,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,268000,Bank,Negative Amortization,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,268000,Bank,Negative Amortization,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,268000,Bank,Negative Amortization,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,162261,Other (company or corporation),Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,162261,Other (company or corporation),Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,162261,Other (company or corporation),Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,162261,Other (company or corporation),Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,225000,Lending institution,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,12000,Bank,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,12000,Bank,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,12000,Bank,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,12000,Bank,Unknown,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,91333,20240409,139740,Other (company or corporation),VA,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,214000,20240409,139740,Other (company or corporation),VA,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,263000,20240409,139740,Other (company or corporation),VA,Residential,421896,20250601,86
170005695974,60076,0.141,1954,2,1.00,128500,20240409,139740,Other (company or corporation),VA,Residential,421896,20250601,86
